"Дата","ID Кампании","Название кампании","Кампания","Площадка","Показы","Клики","Расход до НДС","Визиты"
2025-05-22,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_den_samazanatoy_corporate_perform_sp_202202044048_rk443264gr2489_soc_rs_rus_vkads,VK Реклама,,,,0
2025-05-22,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live.spec.ii-generator_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-22,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_seg_dkk_1540_vkads_rus,VK Реклама,,,,0
2025-05-22,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_seg_dkk_1621_vkads_rus,VK Реклама,,,,0
2025-05-22,1164013,Годовой Performance РКО + ОТР (Услуги B2C),s_m_business_services_corporate_perform_god_rk1164013gr29679_rs_ret_services30d_vkads_rus,VK Реклама,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1511_dkk_vkads_ru,VK Реклама,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_ret_40sec_66scroll_vkads_ru,VK Реклама,,,,0
2025-05-22,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33064_s_m_business_open-accounts_easy-business_corporate_banner,VK Реклама,,,,0
2025-05-22,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",s_m_business_SBFest_rostovnd_corporate_media_frk_may2025_banner_rk1305055gr35131_,NativeRent,,,,55
2025-05-22,1329310,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025 (Воронка по ОТР Мероприятиям),s_m_business_ecom_corporate_perform_frk_rk1329310gr34661 _context_network_remarketing_rus,Яндекс.Директ,,,,4
2025-05-22,1329310,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025 (Воронка по ОТР Мероприятиям),sberbusiness.live_ecom_corporate_perform_frk_rk1329310gr34661 _context_network_segment _rus,Яндекс.Директ,,,,10
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_corporate_perform_god_202202044048_rk443264gr2489_int_rs_rus_vkads,VK Реклама,206820,5378,24999.990119934082,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_corporate_perform_god_202202044048_rk443264gr2489_soc_rs_rus_vkads,VK Реклама,133661,3703,15000.0,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_corporate_perform_god_202202044048_rk443264gr2489_spec_rs_rus_vkads,VK Реклама,63887,1864,7209.1201171875,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live.spec.den-samozanyatogo_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live.spec.ii-generator_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live.top_corporate_perform_god_202202044048_rk443264gr2490_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_network_brand_main_rus,Яндекс.Директ,453901,4332,49559.46,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_network_general_apr_rus,Яндекс.Директ,2190023,10483,57039.03000000001,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_network_general_feb_rus,Яндекс.Директ,,,,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_network_general_mar_rus,Яндекс.Директ,268574,4847,32755.04,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_network_general_may_rus,Яндекс.Директ,925723,7998,49986.51,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_search_brand_rus,Яндекс.Директ,7,5,6632.16,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_search_general_rus,Яндекс.Директ,2205,21,594.28,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_kompetencii_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,18523,197,902.47,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,spec_chemu_kosmos_mozhet_nauchit_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,21524,253,1994.75,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,spec_kak_podklyuchit_zvuk_biznes_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,25694,380,2486.63,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,spec_kak_prevraschat_razovih_pokupatelei_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,spec_lyubimii_malii_biznes_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,27325,493,1604.1200000000001,0
2025-05-23,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,spec_muzyka_dlya_kafe_plejlist_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,10807,178,2307.35,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_offline_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_online_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_1644|RKO_rus_yxprrko,Яндекс.Директ,14616,41,916.6800000000001,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_1645|RKODIG_rus_yxprrko,Яндекс.Директ,10068,30,526.36,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_1652|RKONEW_rus_yxprrko,Яндекс.Директ,591,4,57.2,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_1669|RKO_rus_yxprrko,Яндекс.Директ,25081,52,646.84,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_1672|RKODIG_rus_yxprrko,Яндекс.Директ,14748,37,1120.91,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_1678|RKONEW_rus_yxprrko,Яндекс.Директ,5381,14,1224.49,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_rus_yxprrko,Яндекс.Директ,15148,95,5321.210000000001,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_brand_optimisation_rus_yxprrko,Яндекс.Директ,1863,451,137990.41000000003,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_brand_pvb_yxprrko,Яндекс.Директ,212,57,10790.5,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_brand_rus_yxprrko,Яндекс.Директ,1713,501,283149.52,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_competitors_rus_yxprrko,Яндекс.Директ,3250,60,25493.020000000004,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_dynamic_rus_yxprrko,Яндекс.Директ,7,1,660.71,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_optimisation_rus_yxprrko,Яндекс.Директ,4560,138,63757.65999999999,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_top_pvb_yxprrko,Яндекс.Директ,386,8,2116.89,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_top_rus_yxprrko,Яндекс.Директ,2093,73,196002.14999999997,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_information_rus_yxprrko,Яндекс.Директ,324,20,8064.45,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_mkb_rus_yxprrko,Яндекс.Директ,37,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_remarketing_rus_yxprrko,Яндекс.Директ,865,181,22781.809999999998,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_tg_rus_yxprrko,Яндекс.Директ,18606,7,1609.49,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_tk_rus_yxprrko,Яндекс.Директ,13449,1648,30994.57000000001,0
2025-05-23,1168183,Годовой performance. РКО 2025.,test_a_open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_rus_yxprrko,Яндекс.Директ,9518,341,13897.090000000004,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1098_dkk_vkads_ru,VK Реклама,,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1483_dkk_vkads_ru,VK Реклама,,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1511_dkk_vkads_ru,VK Реклама,,,,0
2025-05-23,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1529_dkk_vkads_ru,VK Реклама,,,,0
